ESTU_GENERO,ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_TIENEINTERNET,FAMI_TIENESERVICIOTV,FAMI_TIENECOMPUTADOR,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,COLE_AREA_UBICACION,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,PROMEDIO_AREAS,DESVIACION_AREAS,BRECHA_MEJOR_PEOR,MEJOR_AREA,PEOR_AREA,TIENE_INTERNET_Y_TV,INDICE_RECURSOS_HOGAR,DEDICACION_TOTAL_MIN,ZONA_RURAL,NIVEL_INGLES,Z_LECTURA_CRITICA,Z_MATEMATICAS,Z_C_NATURALES,Z_SOCIALES_CIUDADANAS,Z_INGLES,NIVEL_DESEMPENO_GLOBAL,PERCENTIL_GLOBAL,RATIO_LECTURA_MATEMATICAS,GRUPO_ESTRATO
0,15,4,1,1,1,2,15,120,0,75,77,68,75,80.0,371,75.0,4.415880433163924,12.0,PUNT_INGLES,PUNT_C_NATURALES,1,3,135,0,alto,2.2129816713794037,2.2030336453724986,1.6999986895387929,2.1771302947110214,2.4996399978963906,Superior,99.06666666666666,0.974025974025974,alto
1,4,2,1,1,0,1,15,45,0,46,41,37,42,38.0,206,40.8,3.5637059362410923,9.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,2,60,0,bajo,-0.6943513208287467,-0.8388968253781128,-1.264781682645652,-0.5653358491253885,-1.1714167162671316,Bajo,19.0,1.1219512195121952,medio
1,7,4,1,1,1,1,0,45,1,50,45,38,33,42.0,208,41.6,6.5038450166036395,17.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,45,1,medio,-0.29333987362762254,-0.5009045508502672,-1.1691436061235732,-1.313281161080773,-0.8217922672991772,Bajo,20.366666666666667,1.1111111111111112,alto
0,5,3,1,1,1,1,15,45,0,48,51,39,42,54.0,228,46.8,6.220932405998316,15.0,PUNT_INGLES,PUNT_C_NATURALES,1,3,60,0,medio,-0.4938455972281846,0.006083860941501454,-1.0735055296014944,-0.5653358491253885,0.22708107960468638,Bajo,34.03333333333333,0.9411764705882353,medio
1,15,2,1,1,1,2,0,180,0,53,60,56,54,50.0,277,54.6,3.714835124201342,10.0,PUNT_MATEMATICAS,PUNT_INGLES,1,3,180,0,medio,0.007418711773220604,0.7665664786291544,0.5523417712738464,0.43192456681512426,-0.12254336936326815,Medio,66.73333333333333,0.8833333333333333,medio
1,26,3,1,1,1,2,45,45,0,52,48,55,53,50.0,259,51.6,2.701851217221259,7.0,PUNT_C_NATURALES,PUNT_MATEMATICAS,1,3,90,0,medio,-0.09283415002706044,-0.24741034495438285,0.45670369475176753,0.3488195321534149,-0.12254336936326815,Medio,55.06666666666666,1.0833333333333333,medio
1,15,4,1,1,1,2,15,45,0,63,57,57,61,60.0,298,59.6,2.6076809620810595,6.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,3,60,0,medio,1.009947329776031,0.51307227273327,0.6479798477959252,1.01365980944709,0.7515177530566182,Medio,79.63333333333334,1.105263157894737,alto
1,24,2,0,1,0,1,0,15,0,39,37,34,31,34.0,176,35.0,3.082207001484488,8.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,1,15,0,bajo,-1.396121353430714,-1.1768890999059587,-1.5516959122118887,-1.4794912304041918,-1.5210411652350861,Bajo,4.966666666666667,1.054054054054054,medio
0,3,2,1,1,0,1,45,120,0,67,69,66,70,67.0,340,67.8,1.6431676725154982,4.0,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,1,2,165,0,alto,1.4109587769771552,1.5270490963168073,1.508722536494635,1.7616051214024746,1.3633605387505385,Alto,95.76666666666667,0.9710144927536232,medio
1,22,1,0,1,0,2,90,15,0,44,39,39,34,38.0,195,38.8,3.5637059362410923,10.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,1,105,0,bajo,-0.8948570444293088,-1.0078929626420357,-1.0735055296014944,-1.2301761264190636,-1.1714167162671316,Bajo,12.933333333333334,1.1282051282051282,bajo
1,23,1,0,1,0,1,15,120,0,68,55,63,75,64.0,326,65.0,7.314369419163897,20.0,PUNT_SOCIALES_CIUDADANAS,PUNT_MATEMATICAS,0,1,135,0,alto,1.5112116387774364,0.3440761354693472,1.2218083069283985,2.1771302947110214,1.1011422020245727,Alto,90.96666666666667,1.2363636363636363,bajo
0,6,2,0,0,1,0,45,45,1,72,64,62,70,61.0,333,65.8,4.919349550499537,11.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,1,90,1,alto,1.9122230859785605,1.104558753157,1.1261702304063195,1.7616051214024746,0.8389238652986067,Alto,93.4,1.125,medio
1,2,3,1,1,1,2,45,120,0,63,63,51,55,58.0,290,58.0,5.196152422706632,12.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,165,0,medio,1.009947329776031,1.0200606845250386,0.07415138866345206,0.5150296014768336,0.5767055285726409,Medio,75.23333333333333,1.0,medio
1,5,4,0,1,1,2,15,15,0,52,29,41,45,46.0,210,42.6,8.561541917201597,23.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,2,30,0,medio,-0.09283415002706044,-1.8528736489616502,-0.8822293765573366,-0.3160207451402603,-0.4721678183312227,Bajo,21.96666666666667,1.793103448275862,alto
1,29,5,0,1,0,1,15,120,1,42,24,36,30,32.0,165,32.8,6.723094525588644,18.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,1,135,1,bajo,-1.095362768029871,-2.2753639921214575,-1.360419759167731,-1.5625962650659013,-1.6958533897190635,Bajo,1.9666666666666666,1.75,alto
0,4,1,0,0,0,1,0,0,0,47,53,43,52,48.0,243,48.6,4.03732584763727,10.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,0,0,0,0,medio,-0.5940984590284657,0.17507999820542433,-0.6909532235131789,0.26571449749170545,-0.2973555938472454,Bajo,44.733333333333334,0.8867924528301887,bajo
0,6,1,0,0,0,1,0,180,0,52,54,47,48,48.0,250,49.8,3.03315017762062,7.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,0,0,180,0,medio,-0.09283415002706044,0.25957806683738577,-0.3084009174248634,-0.06670564115513211,-0.2973555938472454,Bajo,49.6,0.9629629629629629,bajo
1,14,1,0,1,1,1,15,45,1,61,57,58,52,55.0,284,56.6,3.361547262794322,9.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,2,60,1,medio,0.809441606175469,0.51307227273327,0.7436179243180041,0.26571449749170545,0.314487191846675,Medio,72.16666666666667,1.0701754385964912,bajo
0,5,1,0,1,0,1,45,45,0,51,38,46,38,34.0,213,41.4,6.913754406977442,17.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,1,90,0,bajo,-0.19308701182734148,-1.0923910312739973,-0.40403899394694226,-0.8977559877722261,-1.5210411652350861,Bajo,23.733333333333334,1.3421052631578947,bajo
0,6,1,0,1,0,1,15,0,0,62,63,64,53,50.0,298,58.4,6.4265076052238514,14.0,PUNT_C_NATURALES,PUNT_INGLES,0,1,15,0,medio,0.90969446797575,1.0200606845250386,1.3174463834504773,0.3488195321534149,-0.12254336936326815,Medio,79.63333333333334,0.9841269841269841,bajo
0,23,2,1,1,1,1,15,180,0,56,47,44,52,55.0,251,50.8,5.167204273105526,12.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,195,0,medio,0.3081772971740637,-0.33190841358634426,-0.5953151469911,0.26571449749170545,0.314487191846675,Medio,50.33333333333333,1.1914893617021276,medio
0,22,3,0,1,0,0,45,120,1,59,39,45,36,39.0,222,43.6,9.20869154657707,23.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,1,165,1,bajo,0.6089358825749068,-1.0078929626420357,-0.49967707046902116,-1.0639660570956448,-1.084010604025143,Bajo,29.333333333333332,1.5128205128205128,medio
0,12,0,1,0,1,2,15,120,1,36,27,34,32,29.0,160,31.6,3.6469165057620936,9.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,2,135,1,bajo,-1.6968799388315572,-2.021869786225573,-1.5516959122118887,-1.3963861957424824,-1.9580717264450294,Bajo,0.8333333333333334,1.3333333333333333,bajo
0,15,3,1,1,1,2,45,180,0,72,70,67,72,69.0,351,70.0,2.1213203435596424,5.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,225,0,alto,1.9122230859785605,1.6115471649487687,1.6043606130167138,1.9278151907258934,1.5381727632345157,Superior,97.13333333333334,1.0285714285714285,medio
1,4,5,1,1,1,1,90,180,0,38,39,44,46,47.0,211,42.8,4.08656334834051,9.0,PUNT_INGLES,PUNT_LECTURA_CRITICA,1,3,270,0,medio,-1.4963742152309951,-1.0078929626420357,-0.5953151469911,-0.2329157104785509,-0.38476170608923405,Bajo,22.733333333333334,0.9743589743589743,alto
1,2,2,0,1,0,1,45,45,0,42,44,45,47,50.0,225,45.6,3.0495901363953815,8.0,PUNT_INGLES,PUNT_LECTURA_CRITICA,0,1,90,0,medio,-1.095362768029871,-0.5854026194822286,-0.49967707046902116,-0.14981067581684152,-0.12254336936326815,Bajo,31.433333333333337,0.9545454545454546,medio
1,14,2,1,1,1,2,0,180,0,38,33,40,26,44.0,175,36.2,6.942621983083912,18.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,180,0,medio,-1.4963742152309951,-1.5148813744338043,-0.9778674530794155,-1.8950164037127388,-0.6469800428151999,Bajo,4.8,1.1515151515151516,medio
1,20,1,1,1,1,1,15,120,0,60,65,55,42,57.0,278,55.8,8.5848704125339,23.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,1,3,135,0,medio,0.709188744375188,1.1890568217889614,0.45670369475176753,-0.5653358491253885,0.48929941633065227,Medio,67.80000000000001,0.9230769230769231,bajo
1,10,2,0,1,0,2,0,120,0,34,35,32,23,49.0,162,34.6,9.343446901438462,26.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,0,1,120,0,medio,-1.8973856624321193,-1.3458852371698815,-1.7429720652560463,-2.144331507697867,-0.20994948160525678,Bajo,1.3333333333333335,0.9714285714285714,medio
0,15,3,0,1,1,2,90,15,0,57,51,45,30,51.0,231,46.8,10.305338422390601,27.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,2,105,0,medio,0.4084301589743448,0.006083860941501454,-0.49967707046902116,-1.5625962650659013,-0.03513725712127952,Bajo,36.0,1.1176470588235294,medio
0,28,2,1,0,1,2,15,120,0,59,58,59,60,53.0,293,57.8,2.7748873851023217,7.0,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,0,2,135,0,medio,0.6089358825749068,0.5975703413652315,0.839256000840083,0.9305547747853806,0.13967496736269774,Medio,76.96666666666667,1.0172413793103448,medio
1,14,1,0,1,0,1,15,15,1,40,50,49,43,56.0,232,47.6,6.268971207462991,16.0,PUNT_INGLES,PUNT_LECTURA_CRITICA,0,1,30,1,medio,-1.295868491630433,-0.07841420769045998,-0.11712476438070567,-0.4822308144636791,0.40189330408866364,Bajo,36.833333333333336,0.8,bajo
0,6,3,1,1,1,1,15,120,1,62,58,65,59,72.0,309,63.2,5.630275304103699,14.0,PUNT_INGLES,PUNT_MATEMATICAS,1,3,135,1,alto,0.90969446797575,0.5975703413652315,1.413084459972556,0.8474497401236712,1.8003910999604817,Alto,84.8,1.0689655172413792,medio
1,22,4,0,0,0,0,15,15,0,59,56,54,48,35.0,264,50.4,9.50263121456368,24.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,0,30,0,bajo,0.6089358825749068,0.42857420410130864,0.36106561822968863,-0.06670564115513211,-1.4336350529930975,Medio,58.666666666666664,1.0535714285714286,alto
0,31,0,1,1,1,1,15,120,0,58,32,45,32,62.0,217,45.8,14.078352176302452,30.0,PUNT_INGLES,PUNT_MATEMATICAS,1,3,135,0,alto,0.5086830207746258,-1.5993794430657657,-0.49967707046902116,-1.3963861957424824,0.9263299775405954,Bajo,25.900000000000002,1.8125,bajo
0,28,5,1,1,1,2,15,45,0,70,74,67,53,77.0,334,68.2,9.311283477587823,24.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,60,0,alto,1.7117173623779984,1.9495394394766143,1.6043606130167138,0.3488195321534149,2.237421661170425,Alto,93.7,0.9459459459459459,alto
0,4,1,1,0,1,1,15,45,0,60,55,49,47,47.0,262,51.6,5.727128425310541,13.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,2,60,0,medio,0.709188744375188,0.3440761354693472,-0.11712476438070567,-0.14981067581684152,-0.38476170608923405,Medio,56.96666666666667,1.0909090909090908,bajo
0,8,1,0,1,1,0,15,180,0,64,63,52,63,52.0,299,58.8,6.220932405998316,12.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,0,2,195,0,medio,1.110200191576312,1.0200606845250386,0.16978946518553092,1.1798698787705089,0.05226885512070911,Medio,80.2,1.0158730158730158,bajo
0,18,2,1,1,0,2,45,180,0,55,56,52,52,73.0,276,57.6,8.792041856133308,21.0,PUNT_INGLES,PUNT_C_NATURALES,1,2,225,0,alto,0.2079244353737827,0.42857420410130864,0.16978946518553092,0.26571449749170545,1.8877972122024702,Medio,66.03333333333333,0.9821428571428571,medio
1,2,2,1,1,0,1,45,120,0,45,48,45,45,40.0,227,44.6,2.8809720581775866,8.0,PUNT_MATEMATICAS,PUNT_INGLES,1,2,165,0,bajo,-0.7946041826290278,-0.24741034495438285,-0.49967707046902116,-0.3160207451402603,-0.9966044917831545,Bajo,33.0,0.9375,medio
1,11,2,0,1,0,1,0,45,0,69,61,56,63,52.0,307,60.2,6.534523701081817,17.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,1,45,0,medio,1.6114645005777173,0.8510645472611158,0.5523417712738464,1.1798698787705089,0.05226885512070911,Alto,83.96666666666667,1.1311475409836065,medio
1,5,1,0,1,0,1,15,0,1,41,32,36,41,41.0,189,38.2,4.08656334834051,9.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,1,15,1,medio,-1.195615629830152,-1.5993794430657657,-1.360419759167731,-0.6484408837870979,-0.9091983795411658,Bajo,9.3,1.28125,bajo
0,23,1,1,1,1,1,0,15,0,46,46,43,35,50.0,215,44.0,5.612486080160912,15.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,15,0,medio,-0.6943513208287467,-0.41640648221830573,-0.6909532235131789,-1.1470710917573543,-0.12254336936326815,Bajo,24.766666666666666,1.0,bajo
1,31,2,1,1,1,1,45,120,0,63,56,61,60,45.0,294,57.0,7.176350047203662,18.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,1,3,165,0,medio,1.009947329776031,0.42857420410130864,1.0305321538842407,0.9305547747853806,-0.5595739305732113,Medio,77.46666666666667,1.125,medio
1,28,2,1,1,1,1,0,45,0,45,48,46,46,47.0,232,46.4,1.140175425099138,3.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,3,45,0,medio,-0.7946041826290278,-0.24741034495438285,-0.40403899394694226,-0.2329157104785509,-0.38476170608923405,Bajo,36.833333333333336,0.9375,medio
0,25,2,1,1,0,1,45,180,0,50,62,55,51,50.0,271,53.6,5.128352561983234,12.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,2,225,0,medio,-0.29333987362762254,0.9355626158930772,0.45670369475176753,0.18260946282999607,-0.12254336936326815,Medio,62.96666666666667,0.8064516129032258,medio
0,31,2,1,1,0,1,15,45,0,32,43,37,37,39.0,187,37.6,3.974921382870358,11.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,2,60,0,bajo,-2.0978913860326815,-0.66990068811419,-1.264781682645652,-0.9808610224339355,-1.084010604025143,Bajo,8.366666666666667,0.7441860465116279,medio
0,19,1,1,0,1,2,15,120,0,32,38,38,37,35.0,181,36.0,2.5495097567963922,6.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,0,2,135,0,bajo,-2.0978913860326815,-1.0923910312739973,-1.1691436061235732,-0.9808610224339355,-1.4336350529930975,Bajo,6.133333333333333,0.8421052631578947,bajo
1,15,4,1,1,1,0,45,120,0,46,57,55,51,69.0,268,55.6,8.590692637965812,23.0,PUNT_INGLES,PUNT_LECTURA_CRITICA,1,3,165,0,alto,-0.6943513208287467,0.51307227273327,0.45670369475176753,0.18260946282999607,1.5381727632345157,Medio,61.16666666666667,0.8070175438596491,alto
1,22,1,0,0,0,1,15,0,1,61,56,58,62,55.0,295,58.4,3.049590136395381,7.0,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,0,0,15,1,medio,0.809441606175469,0.42857420410130864,0.7436179243180041,1.0967648441087994,0.314487191846675,Medio,77.96666666666667,1.0892857142857142,bajo
0,15,3,1,1,1,2,90,120,0,45,37,56,45,64.0,236,49.4,10.597169433391164,27.0,PUNT_INGLES,PUNT_MATEMATICAS,1,3,210,0,alto,-0.7946041826290278,-1.1768890999059587,0.5523417712738464,-0.3160207451402603,1.1011422020245727,Bajo,40.13333333333333,1.2162162162162162,medio
0,15,2,1,1,1,2,45,45,0,52,47,50,47,55.0,247,50.2,3.420526275297414,8.0,PUNT_INGLES,PUNT_MATEMATICAS,1,3,90,0,medio,-0.09283415002706044,-0.33190841358634426,-0.02148668785862681,-0.14981067581684152,0.314487191846675,Bajo,47.56666666666667,1.1063829787234043,medio
1,2,2,1,0,1,1,45,45,0,65,69,63,70,59.0,331,65.2,4.494441010848846,11.0,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,0,2,90,0,medio,1.2104530533765931,1.5270490963168073,1.2218083069283985,1.7616051214024746,0.6641116408146295,Alto,92.66666666666666,0.9420289855072463,medio
0,31,2,1,1,1,1,15,45,0,62,65,58,63,53.0,307,60.2,4.764451699828638,12.0,PUNT_MATEMATICAS,PUNT_INGLES,1,3,60,0,medio,0.90969446797575,1.1890568217889614,0.7436179243180041,1.1798698787705089,0.13967496736269774,Alto,83.96666666666667,0.9538461538461539,medio
1,13,0,0,0,0,1,15,0,1,39,35,35,34,33.0,178,35.2,2.2803508501982757,6.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,0,15,1,bajo,-1.396121353430714,-1.3458852371698815,-1.4560578356898097,-1.2301761264190636,-1.6084472774770748,Bajo,5.233333333333333,1.1142857142857143,bajo
1,22,2,1,0,1,1,45,15,0,69,64,61,42,50.0,292,57.2,10.986355173577813,27.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,2,60,0,medio,1.6114645005777173,1.104558753157,1.0305321538842407,-0.5653358491253885,-0.12254336936326815,Medio,76.33333333333333,1.078125,medio
0,23,1,0,0,0,2,45,45,1,47,38,42,39,46.0,209,42.4,4.03732584763727,9.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,0,90,1,medio,-0.5940984590284657,-1.0923910312739973,-0.7865913000352577,-0.8146509531105167,-0.4721678183312227,Bajo,21.166666666666668,1.236842105263158,bajo
0,4,1,1,1,0,0,15,180,0,49,42,43,40,39.0,216,42.6,3.911521443121589,10.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,1,2,195,0,bajo,-0.3935927354279036,-0.7543987567461514,-0.6909532235131789,-0.7315459184488072,-1.084010604025143,Bajo,25.3,1.1666666666666667,bajo
0,30,2,0,0,0,1,15,45,0,57,43,41,37,45.0,223,44.6,7.536577472566709,20.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,0,60,0,medio,0.4084301589743448,-0.66990068811419,-0.8822293765573366,-0.9808610224339355,-0.5595739305732113,Bajo,30.033333333333335,1.3255813953488371,medio
1,2,3,1,1,1,1,0,120,0,52,36,39,28,55.0,200,42.0,11.291589790636214,27.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,120,0,medio,-0.09283415002706044,-1.26138716853792,-1.0735055296014944,-1.72880633438932,0.314487191846675,Bajo,15.266666666666667,1.4444444444444444,medio
0,31,1,1,1,0,2,15,120,0,43,49,31,46,47.0,213,43.2,7.155417527999327,18.0,PUNT_MATEMATICAS,PUNT_C_NATURALES,1,2,135,0,medio,-0.9951099062295898,-0.16291227632242142,-1.8386101417781253,-0.2329157104785509,-0.38476170608923405,Bajo,23.733333333333334,0.8775510204081632,bajo
0,2,4,1,1,1,2,15,120,0,54,49,51,42,40.0,242,47.2,5.974947698515862,14.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,1,3,135,0,bajo,0.10767157357350166,-0.16291227632242142,0.07415138866345206,-0.5653358491253885,-0.9966044917831545,Bajo,43.9,1.1020408163265305,alto
1,22,3,0,1,0,1,45,15,0,66,61,55,65,54.0,306,60.2,5.540758070878027,12.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,1,60,0,medio,1.3107059151768743,0.8510645472611158,0.45670369475176753,1.3460799480939276,0.22708107960468638,Alto,83.46666666666667,1.0819672131147542,medio
0,24,1,0,0,0,1,15,15,0,46,44,40,36,43.0,208,41.8,3.8987177379235853,10.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,0,30,0,medio,-0.6943513208287467,-0.5854026194822286,-0.9778674530794155,-1.0639660570956448,-0.7343861550571885,Bajo,20.366666666666667,1.0454545454545454,bajo
1,9,2,1,1,1,1,15,45,0,63,74,72,67,58.0,341,66.8,6.534523701081817,16.0,PUNT_MATEMATICAS,PUNT_INGLES,1,3,60,0,medio,1.009947329776031,1.9495394394766143,2.082550995627108,1.5122900174173464,0.5767055285726409,Alto,95.93333333333334,0.8513513513513513,medio
1,15,2,0,1,0,1,90,15,0,63,59,58,60,58.0,299,59.6,2.073644135332772,5.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,0,1,105,0,medio,1.009947329776031,0.6820684099971929,0.7436179243180041,0.9305547747853806,0.5767055285726409,Medio,80.2,1.0677966101694916,medio
0,30,2,1,1,1,1,15,180,0,61,49,57,54,58.0,277,55.8,4.54972526643093,12.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,3,195,0,medio,0.809441606175469,-0.16291227632242142,0.6479798477959252,0.43192456681512426,0.5767055285726409,Medio,66.73333333333333,1.2448979591836735,medio
1,15,2,1,1,1,1,45,180,0,58,49,46,38,47.0,238,47.6,7.162401831787993,20.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,225,0,medio,0.5086830207746258,-0.16291227632242142,-0.40403899394694226,-0.8977559877722261,-0.38476170608923405,Bajo,41.699999999999996,1.183673469387755,medio
1,23,2,1,1,1,0,45,15,0,78,78,72,72,73.0,374,74.6,3.1304951684997055,6.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,60,0,alto,2.5137402567802467,2.28753171400446,2.082550995627108,1.9278151907258934,1.8877972122024702,Superior,99.33333333333333,1.0,medio
1,30,3,0,1,0,2,45,45,0,33,28,38,32,32.0,163,32.6,3.5777087639996634,10.0,PUNT_C_NATURALES,PUNT_MATEMATICAS,0,1,90,0,bajo,-1.9976385242324004,-1.9373717175936116,-1.1691436061235732,-1.3963861957424824,-1.6958533897190635,Bajo,1.633333333333333,1.1785714285714286,medio
0,15,3,1,1,1,1,45,45,0,63,58,52,54,48.0,280,55.0,5.744562646538029,15.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,1,3,90,0,medio,1.009947329776031,0.5975703413652315,0.16978946518553092,0.43192456681512426,-0.2973555938472454,Medio,69.3,1.0862068965517242,medio
1,15,2,0,1,0,1,15,15,0,52,51,49,54,53.0,258,51.8,1.9235384061671343,5.0,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,0,1,30,0,medio,-0.09283415002706044,0.006083860941501454,-0.11712476438070567,0.43192456681512426,0.13967496736269774,Medio,54.400000000000006,1.0196078431372548,medio
0,31,2,1,1,1,1,45,45,1,62,59,63,61,57.0,305,60.4,2.4083189157584592,6.0,PUNT_C_NATURALES,PUNT_INGLES,1,3,90,1,medio,0.90969446797575,0.6820684099971929,1.2218083069283985,1.01365980944709,0.48929941633065227,Alto,82.69999999999999,1.0508474576271187,medio
0,7,3,1,1,1,1,15,180,0,68,67,67,61,73.0,332,67.2,4.266145801540309,12.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,195,0,alto,1.5112116387774364,1.3580529590528845,1.6043606130167138,1.01365980944709,1.8877972122024702,Alto,93.0,1.0149253731343284,medio
1,14,4,1,1,1,2,0,45,0,53,55,52,51,50.0,263,52.2,1.9235384061671343,5.0,PUNT_MATEMATICAS,PUNT_INGLES,1,3,45,0,medio,0.007418711773220604,0.3440761354693472,0.16978946518553092,0.18260946282999607,-0.12254336936326815,Medio,57.93333333333334,0.9636363636363636,alto
1,15,2,0,1,1,1,15,45,0,42,42,35,48,38.0,207,41.0,4.898979485566356,13.0,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,0,2,60,0,bajo,-1.095362768029871,-0.7543987567461514,-1.4560578356898097,-0.06670564115513211,-1.1714167162671316,Bajo,19.566666666666666,1.0,medio
0,2,3,1,1,1,1,45,120,1,70,67,57,67,55.0,322,63.2,6.723094525588644,15.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,1,3,165,1,medio,1.7117173623779984,1.3580529590528845,0.6479798477959252,1.5122900174173464,0.314487191846675,Alto,89.43333333333334,1.044776119402985,medio
0,30,3,1,1,1,2,0,180,0,46,34,32,34,43.0,185,37.8,6.260990336999411,14.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,180,0,medio,-0.6943513208287467,-1.430383305801843,-1.7429720652560463,-1.2301761264190636,-0.7343861550571885,Bajo,7.833333333333334,1.3529411764705883,medio
1,6,3,0,1,0,2,45,45,1,36,35,41,35,47.0,188,38.8,5.215361924162119,12.0,PUNT_INGLES,PUNT_MATEMATICAS,0,1,90,1,medio,-1.6968799388315572,-1.3458852371698815,-0.8822293765573366,-1.1470710917573543,-0.38476170608923405,Bajo,8.866666666666667,1.0285714285714285,medio
0,19,1,1,1,1,1,120,180,0,62,53,51,54,60.0,277,56.0,4.743416490252569,11.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,300,0,medio,0.90969446797575,0.17507999820542433,0.07415138866345206,0.43192456681512426,0.7515177530566182,Medio,66.73333333333333,1.169811320754717,bajo
0,2,4,1,1,1,1,45,120,0,65,55,64,53,74.0,302,62.2,8.467585252006618,21.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,165,0,alto,1.2104530533765931,0.3440761354693472,1.3174463834504773,0.3488195321534149,1.975203324444459,Alto,81.2,1.1818181818181819,alto
1,12,4,0,1,0,1,45,15,0,39,44,41,31,46.0,197,40.2,5.805170109479997,15.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,0,1,60,0,medio,-1.396121353430714,-0.5854026194822286,-0.8822293765573366,-1.4794912304041918,-0.4721678183312227,Bajo,13.833333333333334,0.8863636363636364,alto
1,14,2,0,1,1,1,15,15,0,64,69,74,76,64.0,351,69.4,5.5497747702046425,12.0,PUNT_SOCIALES_CIUDADANAS,PUNT_LECTURA_CRITICA,0,2,30,0,alto,1.110200191576312,1.5270490963168073,2.273827148671266,2.260235329372731,1.1011422020245727,Superior,97.13333333333334,0.927536231884058,medio
